,Price,Transmission,Power,Engine CC,Male,Female,Unknown,Total,Fuel_2.0
390,34.33029412,5.588235294,105.0,1962.058824,786,271,49,1106,1
391,35.27,6.0,112.0714286,1574.428571,675,350,79,1104,0
392,177.5,6.0,419.0,3799.0,990,51,41,1082,0
393,42.55733333,6.0,123.2666667,1832.333333,882,160,39,1081,1
394,37.904,6.0,116.08,1998.0,786,259,35,1080,1
395,14.350125,4.875,59.5,1642.875,770,240,46,1056,0
396,37.32636,4.76,101.12,2349.08,830,168,39,1037,0
397,39.721,0.0,91.75,1698.75,605,363,66,1034,0
398,61.235,5.0,147.0,2144.0,928,62,37,1027,0
399,24.84,5.0,102.0,2244.0,781,200,33,1014,0
400,30.61932203,5.966101695,94.03389831,1497.169492,796190,421303,55632,1273125,0
401,18.53214286,5.714285714,68.57142857,1166.142857,533595,613290,51752,1198637,0
402,31.24215385,6.164835165,89.46153846,1537.406593,471514,306459,46958,824931,0
403,22.1,5.615384615,75.57692308,1219.653846,245569,333284,29419,608272,0
404,47.84837037,6.444444444,126.1111111,1995.777778,402404,119094,29479,550977,0
405,18.1925,5.074074074,60.96296296,1408.055556,209196,294044,31568,534808,0
406,20.03375,4.833333333,71.33333333,1631.5,186795,280679,27961,495435,0
407,39.97375,1.75,130.25,1998.5,388535,77687,18006,484228,0
408,20.3776087,4.869565217,67.95652174,1279.695652,151025,265423,27535,443983,0
409,26.4498867,5.408866995,87.31034483,1623.793103,225326,172735,22917,420978,0
410,15.46,5.0,60.8,1196.0,105612,285378,21570,412560,0
411,29.942625,4.5,106.225,1480.575,244214,136414,21581,402209,0
412,20.7206,3.52,74.4,1397.8,127757,204802,26065,358624,0
413,46.5274,7.04,131.6,1596.92,200376,67663,16921,284960,0
414,46.06451282,6.487179487,125.4358974,1835.846154,212442,49082,14718,276242,0
415,57.92693548,6.161290323,149.7096774,2283.112903,198805,59717,13635,272157,0
416,27.46483636,4.872727273,86.45454545,1723.0,138974,115895,14903,269772,0
417,22.36209302,4.88372093,72.58139535,1743.44186,158473,94976,12325,265774,0
418,21.70216667,4.9,79.76666667,1536.0,94625,134494,12382,241501,0
419,26.3525,0.0,80.0,1498.0,98150,126002,14091,238243,0
420,36.21929825,6.473684211,94.33333333,1424.666667,131091,88601,13166,232858,0
421,27.23911864,3.033898305,91.61016949,1677.949153,111626,72304,12747,196677,0
422,19.00794118,5.205882353,66.97058824,1292.352941,101816,81667,9837,193320,0
423,43.86363077,5.292307692,105.1692308,2083.523077,114197,58632,9472,182301,1
424,22.90364865,5.405405405,75.64864865,1364.0,71533,91658,9045,172236,0
425,37.4265,6.2,104.2,1796.6,85622,73966,10002,169590,0
426,37.31523077,4.323076923,103.6769231,1873.261538,128052,30960,9958,168970,0
427,93.71425,8.0,225.0,2979.0,136621,21127,9135,166883,0
428,107.4521429,8.0,182.5714286,2425.428571,114999,30553,6512,152064,1
429,32.06304348,5.956521739,89.34782609,1472.826087,82971,60801,7948,151720,1
430,78.07322727,7.672727273,192.4,2598.818182,118619,22490,9106,150215,0
431,22.78208333,4.916666667,81.66666667,1847.666667,88331,51064,8839,148234,0
432,19.93814035,5.649122807,76.31578947,1205.192982,69228,69142,5781,144151,0
433,30.65053846,6.346153846,95.0,1136.692308,106494,24815,5816,137125,0
434,31.1045119,4.547619048,93.01190476,1699.119048,51512,67384,9522,128418,0
435,107.6705126,8.277310924,196.3361345,2521.092437,94411,26437,5623,126471,1
436,49.28583333,6.0,145.0,1963.666667,88266,29702,6924,124892,0
437,43.54851613,1.35483871,137.7741935,2261.193548,57846,55047,8184,121077,0
438,29.26025,5.95,90.625,1462.3625,71223,37730,4872,113825,0
439,18.64264,4.84,67.0,1698.64,66910,36173,5215,108298,0
440,26.29166667,5.6,74.73333333,1186.333333,25022,75332,6301,106655,1
441,34.02059211,5.552631579,99.0,1920.026316,80809,20063,4727,105599,1
442,39.39984314,5.784313725,117.7058824,2151.647059,80938,17449,5917,104304,0
443,12.35588235,4.647058824,53.88235294,1366.294118,51565,47268,4687,103520,0
444,34.93603125,5.25,97.71875,1820.65625,55455,39048,7595,102098,1
445,82.06090909,7.727272727,199.7272727,2790.454545,79932,14437,5409,99778,1
446,65.56875,8.0,167.25,1998.0,80960,14705,4056,99721,0
447,11.14333333,5.0,50.0,998.0,28808,63323,4917,97048,0
448,12.32981818,4.818181818,53.81818182,1367.272727,47502,44016,4307,95825,0
449,19.37890909,4.863636364,61.27272727,1470.909091,50901,40070,4202,95173,0
450,53.78571429,6.0,124.8571429,1855.0,62488,26340,5249,94077,1
451,37.46857143,5.857142857,103.4285714,1718.571429,46762,41218,6032,94012,0
452,16.59192308,5.0,52.84615385,998.0,33457,56780,3308,93545,0
453,15.20916667,5.0,53.0,998.0,29302,56621,6785,92708,0
454,32.93965169,6.348314607,114.8202247,1615.370787,60942,27912,3413,92267,0
455,42.66935185,5.907407407,118.1851852,2095.185185,70401,17006,4330,91737,0
456,19.31857143,5.0,66.42857143,1348.285714,48036,36158,4404,88598,1
457,16.011,5.0,51.77777778,998.0,32927,49889,3044,85860,0
458,19.08518182,3.727272727,68.90909091,1180.545455,33203,46305,5809,85317,0
459,30.99513158,5.789473684,101.8947368,1905.631579,49655,31335,4231,85221,0
460,64.59222222,6.777777778,178.5555556,2011.555556,43118,35063,5392,83573,0
461,50.96109091,6.181818182,135.2909091,1971.163636,61464,14725,4569,80758,1
462,13.48615385,5.0,52.38461538,1028.923077,27305,48698,3656,79659,0
463,32.33086957,5.891304348,103.1086957,1482.5,44024,31205,3375,78604,0
464,21.6,6.0,64.625,1496.0,27246,45474,4140,76860,0
465,28.60820513,4.756410256,92.82051282,2043.820513,60125,13170,3559,76854,0
466,10.42388889,5.0,52.44444444,1095.777778,31900,38840,4095,74835,0
467,26.97346154,3.076923077,85.69230769,1515.282051,40144,25461,3939,69544,0
468,26.51269565,4.02173913,93.58695652,1933.021739,50957,14240,3959,69156,0
469,33.25025,6.166666667,112.75,1475.0,15748,47347,4588,67683,0
470,39.35238095,5.0,98.04761905,1928.714286,53513,9427,2747,65687,0
471,16.20874359,4.461538462,63.56410256,1650.205128,46180,16891,2544,65615,0
472,32.98557692,6.230769231,94.03846154,1528.807692,38145,22704,4206,65055,1
473,26.803,5.428571429,85.71428571,1310.0,36370,24754,3815,64939,0
474,35.28132353,5.176470588,113.3529412,2106.5,44621,14547,3503,62671,0
475,113.2693333,8.0,246.3333333,2994.666667,44046,14121,3200,61367,1
476,72.79589474,6.210526316,166.3157895,3041.0,39339,17318,3733,60390,0
477,13.63642857,4.714285714,69.0,1424.857143,24971,32414,2806,60191,0
478,22.95871429,6.285714286,80.0,998.0,32920,24567,1934,59421,0
479,47.361875,3.75,113.375,1774.8125,41320,14649,2467,58436,1
480,27.4386,6.34,85.28,1452.0,36270,15661,2708,54639,1
481,38.72769231,5.538461538,114.6538462,2178.192308,42242,9193,2279,53714,1
482,15.14,5.0,64.0,1382.75,21391,29176,2477,53044,0
483,32.1815,6.0,99.0,1448.6,31972,18504,1872,52348,0
484,61.86283333,6.833333333,184.1666667,2748.333333,23022,24753,3626,51401,0
485,77.41666667,7.0,188.3333333,2876.0,33840,13613,2998,50451,1
486,17.03876744,5.302325581,73.48837209,1374.046512,21401,25561,2798,49760,0
487,26.97522727,5.863636364,88.09090909,1460.795455,30071,15945,1514,47530,0
488,66.58842105,5.736842105,172.3157895,2934.631579,39156,5405,1993,46554,0
489,9.5628,4.6,50.0,996.0,17302,24771,3497,45570,0
490,34.9090566,5.603773585,104.2264151,1805.924528,36186,7158,1977,45321,1
491,47.52333333,6.0,128.8888889,1886.555556,27360,15291,1976,44627,1
492,17.182,5.0,74.0,1994.0,26230,15997,2050,44277,0
493,21.847,6.090909091,70.72727273,1052.272727,21175,20167,1454,42796,0
494,23.322,3.75,84.2,1853.9,30561,10334,1853,42748,0
495,35.81481651,6.293577982,117.4311927,1921.46789,28459,10882,2472,41813,0
496,28.60918919,5.945945946,100.5945946,1387.621622,25673,14492,1528,41693,0
497,36.52419118,5.176470588,113.3529412,2106.5,28040,11021,2338,41399,0
498,33.798,0.0,96.0,1797.4,26102,10216,4055,40373,0
499,43.97,6.6,115.3,1634.2,25342,13577,1305,40224,1
500,25.39952941,4.647058824,78.85294118,1891.588235,28811,8835,1970,39616,0
501,78.74625,8.0,176.25,1997.0,34071,3635,1497,39203,1
502,85.82946154,8.0,213.1538462,1969.0,24389,11766,2622,38777,0
503,30.5976,1.8,97.6,1757.6,30041,6655,1528,38224,0
504,52.95719388,5.653061224,146.122449,2031.469388,29522,6099,2027,37648,0
505,28.23090909,6.454545455,86.0,999.0,15328,18390,3564,37282,0
506,31.5255,5.166666667,109.6666667,1861.833333,25664,9441,1946,37051,0
507,38.7525,0.0,165.0,2488.0,22223,13517,1093,36833,0
508,137.5695455,8.0,223.5454545,2813.0,32310,2832,1571,36713,0
509,21.02333333,5.0,92.33333333,1729.333333,22209,12155,1527,35891,0
510,59.43242424,7.0,150.4545455,1981.818182,26700,6813,1613,35126,0
511,76.5922,8.0,184.0,2396.4,20343,12461,2229,35033,0
512,45.6995,6.0,114.0,1854.2,24087,8107,2706,34900,1
513,158.7922667,7.466666667,293.5333333,3005.4,29319,3361,1587,34267,0
514,17.34364706,4.745098039,70.92156863,1683.607843,19790,12060,1962,33812,0
515,30.3775,6.3125,94.0625,935.625,12866,18170,2123,33159,0
516,39.70773684,4.842105263,117.5789474,2719.842105,20696,10212,1793,32701,1
517,52.085,8.0,223.8333333,1969.0,25713,4990,1762,32465,0
518,19.9680625,2.8125,55.375,592.5625,15348,14893,1777,32018,0
519,44.14181818,6.545454545,144.6363636,2242.636364,21659,8872,1386,31917,1
520,41.38957143,7.285714286,105.7142857,1545.428571,16257,13447,1783,31487,1
521,22.77681818,5.272727273,92.36363636,1837.363636,18353,10714,1608,30675,0
522,27.08277108,6.228915663,86.63855422,1377.566265,11917,17246,1305,30468,0
523,17.82333333,4.666666667,70.33333333,1298.666667,13694,14963,1645,30302,0
524,14.293,4.6,75.4,1479.0,16828,11121,1596,29545,0
525,44.30857143,6.714285714,108.0,1663.928571,17019,10821,1364,29204,0
526,9.8628,5.0,50.0,1090.4,13486,13516,1977,28979,0
527,25.94322222,4.777777778,67.0,1372.666667,13704,13083,1951,28738,0
528,9.492272727,4.909090909,40.81818182,850.2727273,9662,17397,1640,28699,0
529,64.109625,6.75,202.125,2778.0,18193,8185,1737,28115,0
530,36.01325,6.0,151.6666667,2048.666667,19736,7240,814,27790,0
531,83.50125,6.5,213.5,3071.0,19388,6335,1576,27299,0
532,59.0,7.0,166.0,1798.0,16898,6793,1429,25120,0
533,13.88308333,4.75,47.75,1373.75,8658,13785,1393,23836,0
534,8.17,5.0,40.0,1108.0,9204,13186,1305,23695,0
535,27.13,5.768421053,96.05263158,1774.778947,13523,8995,902,23420,1
536,32.4898913,5.304347826,113.2826087,2093.021739,12762,9274,1324,23360,0
537,43.06842105,6.254385965,104.2017544,2222.710526,19018,2294,1656,22968,1
538,49.82277778,6.0,115.8333333,1746.944444,15165,5758,1335,22258,0
539,18.76848837,4.860465116,67.02325581,1391.023256,13174,7517,1323,22014,1
540,19.45142857,3.571428571,61.0,1197.0,9972,10440,1573,21985,0
541,22.455,6.0,92.30769231,1466.307692,12542,7627,919,21088,0
542,22.12540909,5.5,75.09090909,1622.681818,11717,8312,1026,21055,0
543,25.3433871,5.193548387,95.09677419,1802.774194,12874,6663,1176,20713,0
544,31.195,6.0,105.875,1755.75,13628,6182,834,20644,0
545,31.30566667,6.259259259,96.92592593,1587.222222,15266,4275,933,20474,0
546,34.19,6.0,103.0,1794.0,12914,6438,1024,20376,0
547,33.70615385,6.153846154,120.1538462,1750.615385,13806,5597,883,20286,0
548,51.646,0.0,110.0,1995.0,13293,5594,1356,20243,0
549,23.35964286,5.25,81.28571429,1410.357143,9308,10218,675,20201,0
550,32.09,4.0,98.2,1754.4,10578,7669,1030,19277,0
551,46.5274,7.04,131.6,1596.92,15878,2408,982,19268,0
552,50.94,6.266666667,138.2833333,1986.766667,15426,2431,1042,18899,1
553,20.36464286,5.857142857,82.25,1534.392857,12611,5299,894,18804,1
554,20.6695,4.75,88.0,1586.0,9604,7855,1066,18525,0
555,94.098125,8.0,190.0,2967.0,12911,4618,827,18356,1
556,29.88478947,4.736842105,109.1052632,2238.631579,10101,7028,1104,18233,0
557,115.533,8.0,250.0,2998.0,15505,1603,1085,18193,0
558,32.898125,5.333333333,116.2916667,2081.375,13832,3145,855,17832,0
559,40.98307692,7.307692308,114.2692308,1352.576923,11275,5762,645,17682,0
560,12.49833333,5.0,48.66666667,1336.666667,6133,10551,966,17650,0
561,23.01661538,4.730769231,90.88461538,1709.538462,13101,3821,597,17519,0
562,11.370625,5.0,48.0,1518.0,10481,5983,892,17356,0
563,18.513,4.6,76.0,1599.0,9969,6556,767,17292,0
564,135.1055,6.5,309.0,3999.0,14972,1474,680,17126,0
565,43.08,4.666666667,105.0,2239.666667,11396,4368,1229,16993,0
566,23.0525,5.0,55.0,1406.0,7561,7991,1251,16803,0
567,25.17006452,5.516129032,79.30645161,1523.741935,11576,4299,881,16756,1
568,11.389,4.142857143,53.0,1308.285714,6981,8701,955,16637,0
569,39.7374,4.6,115.0,2234.4,9912,5643,1023,16578,0
570,42.2862,6.0,113.8,1740.0,6484,8647,1272,16403,0
571,39.725,6.8,110.0,1592.0,13837,1936,614,16387,0
572,14.94,5.2,59.6,958.6,5786,9862,592,16240,0
573,106.5488889,8.0,210.0,2976.333333,11314,3906,880,16100,1
574,52.19640625,5.3125,126.5,2323.9375,10304,4787,913,16004,0
575,264.675,7.0,420.0,6208.0,11682,3095,875,15652,0
576,22.69,4.8,82.2,1773.7,10991,3765,755,15511,0
577,37.52210345,3.896551724,107.3793103,2084.37931,11166,3313,920,15399,0
578,64.50769231,6.846153846,144.2307692,2048.538462,9404,5094,751,15249,1
579,17.31777778,3.666666667,58.44444444,1152.888889,5880,7690,1144,14714,0
580,17.44569231,4.692307692,68.26923077,1791.230769,10578,3308,821,14707,0
581,37.01736842,4.736842105,97.57894737,2697.368421,10495,3512,668,14675,1
582,7.92,4.0,33.33333333,868.3333333,8465,5480,613,14558,0
583,41.59161538,6.461538462,111.3076923,1624.769231,9185,4810,539,14534,0
584,42.74666667,5.0,128.5,2548.833333,11854,1723,471,14048,0
585,14.22409091,4.727272727,64.45454545,1353.363636,6213,6957,771,13941,0
586,51.44133333,7.2,123.9333333,1863.133333,7669,5280,919,13868,1
587,23.16515789,3.947368421,82.15789474,1817.315789,7999,5097,749,13845,0
588,38.9,5.84,113.84,1926.0,8559,4776,357,13692,1
589,30.99,0.0,105.0,335.0,10530,2647,472,13649,0
590,14.333375,4.5625,59.875,1183.25,5446,7403,749,13598,0
591,26.0,5.0,70.0,1597.0,2120,10321,896,13337,0
592,33.12857143,5.285714286,103.0,1914.714286,7187,5240,764,13191,0
593,20.9225,5.375,68.875,1272.4375,7741,4768,660,13169,0
594,13.70454545,4.818181818,47.45454545,1384.0,5074,7294,652,13020,0
595,18.76285714,4.714285714,80.42857143,1612.928571,8265,4018,656,12939,0
596,58.46907407,6.444444444,148.5185185,2174.037037,9249,2776,870,12895,1
597,30.351,6.3,83.5,1452.3,8430,3620,522,12572,0
598,18.615,5.2,69.6,1330.4,6007,5886,603,12496,0
599,158.976,8.0,326.0,3295.0,8810,3017,633,12460,0
600,9.465666667,4.666666667,50.0,996.0,4471,7286,543,12300,0
601,108.7471951,7.853658537,207.6097561,2304.97561,9333,2222,667,12222,1
602,32.723,3.6,96.0,1498.0,6703,4733,777,12213,0
603,25.2075,5.0,80.5,1753.0,6996,4370,746,12112,0
604,37.44666667,2.611111111,120.3333333,2085.055556,7870,3594,563,12027,0
605,17.065625,5.125,51.375,999.0,4380,7185,424,11989,0
606,13.11525,4.75,50.875,1430.75,7405,3886,542,11833,0
607,114.8758333,8.0,235.0,2979.0,9618,1579,580,11777,0
608,13.1466,4.8,55.4,1144.8,5000,6007,722,11729,0
609,13.24516667,4.833333333,66.66666667,1506.5,6017,4842,735,11594,0
610,42.5595,6.166666667,131.6666667,2313.666667,5585,5282,655,11522,0
611,26.19775,4.625,77.0,1495.0,5239,5534,646,11419,0
612,37.00904545,4.590909091,114.6818182,2208.090909,7787,2614,767,11168,0
613,36.38445588,4.5,125.7058824,2294.764706,8700,1835,553,11088,0
614,13.2053,6.0,35.8,679.0,5040,5319,667,11026,0
615,20.7195,4.71875,81.375,1950.90625,7590,2328,584,10502,0
616,30.236875,4.5,110.0,2316.0,8088,1862,549,10499,0
617,11.395,5.0,52.5,1047.75,4035,5463,522,10020,0
618,24.84390244,4.756097561,84.92682927,1982.756098,7716,1750,525,9991,0
619,18.88233333,4.666666667,74.0,1523.333333,5584,3666,601,9851,0
620,116.545,8.0,230.0,2981.0,8506,747,534,9787,0
621,17.22277778,4.888888889,70.0,1615.333333,5613,3492,538,9643,0
622,171.1333333,6.0,375.0,5000.0,7853,981,428,9262,0
623,16.05676923,4.923076923,67.0,1703.153846,5829,2721,450,9000,0
624,22.84857143,6.523809524,73.23809524,1241.857143,3960,4711,313,8984,0
625,20.37,5.642857143,74.21428571,1324.357143,6369,2073,397,8839,0
626,23.58666667,5.25,81.16666667,1509.75,5079,3439,197,8715,0
627,60.9552,5.5,146.0,2588.6,6134,2133,317,8584,1
628,285.247,7.2,428.2,5577.8,7068,953,393,8414,0
629,45.59125,5.25,104.1666667,2027.833333,5148,2810,443,8401,0
630,45.76307692,5.307692308,109.0769231,2053.0,5155,2598,472,8225,1
631,62.39565385,4.384615385,135.5,2972.307692,6395,1366,398,8159,0
632,60.87,6.75,228.0,1984.0,6410,1368,321,8099,0
633,24.674,0.0,60.0,160.0,3170,4358,571,8099,0
634,33.495,0.0,81.0,285.0,4488,3282,261,8031,0
635,43.26150943,5.905660377,135.3773585,2276.0,6455,1004,379,7838,1
636,36.64326667,4.466666667,88.73333333,2284.133333,5825,1341,409,7575,0
637,55.62,6.0,145.75,2460.75,4738,2449,361,7548,0
638,70.31925,4.5,199.0,4123.5,6298,770,255,7323,0
639,14.7754,4.8,51.4,1428.4,3408,3372,455,7235,0
640,23.22409091,4.909090909,82.0,1938.0,4403,2312,397,7112,0
641,30.352,4.4,99.0,2117.6,4513,2215,377,7105,0
642,18.657,5.0,59.58333333,1407.333333,3140,3486,390,7016,0
643,55.4225,6.0,221.0,3498.0,5844,864,221,6929,0
644,55.25,6.0,177.0,1997.0,5128,1332,307,6767,0
645,145.6466667,6.0,283.0,5000.0,5486,894,308,6688,0
646,29.151,5.0,89.0,2526.5,4943,1416,294,6653,0
647,20.20388889,4.777777778,82.33333333,1775.777778,3835,2320,391,6546,0
648,32.11766667,4.666666667,115.3333333,2362.0,4707,1309,302,6318,0
649,11.74,5.0,63.0,1405.0,2725,3148,443,6316,0
650,84.60125,6.5,220.5,3071.0,4988,1007,320,6315,0
651,20.43008333,4.791666667,69.875,1773.0,4954,1107,245,6306,0
652,37.350625,5.375,121.0625,1972.8125,4980,1014,308,6302,0
653,24.612,0.0,72.0,1339.0,3903,1757,363,6023,0
654,27.4066,6.0,89.0,1552.0,3529,2172,130,5831,0
655,20.74,5.0,75.0,1695.0,3201,2306,311,5818,0
656,26.59125,4.125,108.625,1911.75,3594,1930,252,5776,0
657,95.29916667,6.333333333,253.6666667,3764.333333,4728,666,214,5608,0
658,53.62733333,0.0,122.6666667,2331.333333,3922,1276,386,5584,0
659,42.50666667,7.142857143,99.52380952,1294.142857,3308,1871,279,5458,0
660,22.047,3.6,73.0,1329.0,3117,1976,357,5450,0
661,53.792,6.0,134.3333333,1730.0,4700,506,234,5440,0
662,10.83275,5.0,45.0,1242.0,2884,2290,262,5436,0
663,19.895,4.8,94.0,1742.6,3362,1815,243,5420,0
664,33.40333333,0.0,110.0,1998.0,3243,1757,201,5201,0
665,25.29875,4.5,94.0,1998.0,3349,1431,397,5177,0
666,38.93888889,6.0,135.5555556,1642.333333,2592,2311,269,5172,0
667,18.2955625,4.875,70.25,1836.5,4386,555,118,5059,0
668,19.71783333,4.0,98.0,1995.0,3120,1618,318,5056,0
669,24.35,6.0,60.0,698.0,3098,1604,339,5041,0
670,27.09825,4.666666667,91.75,2247.333333,3886,911,225,5022,0
671,36.70125,4.875,91.75,2019.75,3386,1346,264,4996,0
672,125.49625,8.0,282.25,3344.75,3694,905,219,4818,0
673,360.755,6.0,410.0,5341.0,4020,337,182,4539,0
674,32.73833333,0.0,100.0,1798.0,2819,1242,430,4491,0
675,55.2,6.0,163.5,2696.5,3059,1131,263,4453,0
676,20.21333333,6.0,74.0,1329.0,1965,1928,302,4195,0
677,27.78966667,4.666666667,110.6666667,2050.333333,2917,979,198,4094,0
678,7.712,5.0,29.0,899.0,1961,1757,219,3937,0
679,28.803,4.8,111.2,2126.8,3048,710,162,3920,0
680,41.616,4.6,125.36,2336.52,3126,552,242,3920,0
681,23.16515789,3.947368421,82.15789474,1817.315789,2488,1094,249,3831,0
682,44.62833333,4.333333333,127.6666667,3100.333333,2917,814,90,3821,1
683,29.57028571,5.0,84.0,1997.142857,2667,964,186,3817,1
684,273.755,6.0,381.0,5935.0,3310,286,148,3744,0
685,48.09553571,5.107142857,117.7857143,2315.0,3058,458,208,3724,0
686,19.055,4.6,89.2,1827.8,2674,895,148,3717,0
687,16.4455,4.666666667,78.0,1741.0,2359,1069,195,3623,0
688,20.27896296,4.111111111,72.85185185,1832.888889,2328,1090,204,3622,0
689,21.105625,5.0,60.625,1039.5,2081,1373,155,3609,0
690,27.935,5.0,103.5,1833.0,2192,1120,291,3603,0
691,56.15916667,5.5,174.3333333,3199.0,2215,1168,182,3565,0
692,25.08266667,4.533333333,93.6,2127.333333,2807,605,146,3558,0
693,30.839,4.6,121.0,2378.0,2229,1075,210,3514,0
694,57.22905851,5.234042553,120.4255319,2309.340426,2664,629,210,3503,1
695,134.789,8.0,390.0,4395.0,3175,192,129,3496,0
696,20.31264706,5.352941176,63.29411765,1344.823529,1751,1498,209,3458,1
697,17.31241935,4.967741935,66.35483871,1655.741935,2292,963,172,3427,0
698,35.37645833,6.0,103.0833333,1968.0,2563,667,195,3425,1
699,33.8615625,5.375,116.25,1925.25,2819,485,103,3407,0
700,12.6825,5.0,45.0,999.0,1526,1698,136,3360,0
701,17.587,4.083333333,73.08333333,1363.5,2021,1132,162,3315,0
702,50.48413043,7.304347826,150.6086957,1969.0,2419,622,225,3266,1
703,31.7425,4.833333333,119.6666667,2116.0,2482,639,144,3265,0
704,88.77777778,7.0,190.0,3377.444444,2245,797,215,3257,0
705,28.17,5.583333333,103.0,1706.333333,2372,726,149,3247,0
706,54.2675,5.666666667,114.0,1998.0,2252,797,146,3195,1
707,20.1241875,4.875,79.875,1836.875,2299,689,160,3148,0
708,15.16166667,4.666666667,75.0,1594.0,2085,835,153,3073,0
709,46.85390244,7.707317073,125.0487805,1642.04878,2569,383,105,3057,1
710,121.77,6.666666667,316.3333333,3740.0,2700,246,109,3055,0
711,43.9745,4.5,98.0,2309.0,2037,839,171,3047,0
712,27.12333333,6.0,101.0,1497.0,1731,1053,169,2953,0
713,59.4905,5.0,137.5,2734.5,2569,273,111,2953,0
714,11.7129,4.0,69.0,1864.8,2598,278,66,2942,0
715,36.90769355,4.5,126.1451613,2344.0,2357,434,147,2938,0
716,22.95383333,5.0,67.33333333,1908.166667,1959,719,153,2831,0
717,21.91166667,4.666666667,88.0,1586.0,1375,1275,155,2805,0
718,30.0062,3.2,115.4666667,2245.6,2161,416,143,2720,0
719,53.10142857,6.0,163.7142857,2679.285714,2177,369,129,2675,0
720,105.465,8.0,257.5,2981.0,2189,322,126,2637,0
